w=1000_h=1000_n=3.000000_I=200_N=10200,440.46,3.80767,2717.88,413.822,179086,29947,0
w=1000_h=1000_n=3.000000_I=500_N=10500,702.46,3.3025,1122.36,197.96,77491,12977,0
w=1000_h=1200_n=3.000000_I=200_N=10200,406.82,11.4084,3000.18,282.211,192551,18369,0
w=1000_h=1200_n=3.000000_I=500_N=10500,723.52,3.11835,1246.02,405.932,93290,32211,0
w=1200_h=1000_n=3.000000_I=200_N=10200,453.12,6.75411,2483.8,210.694,169264,20992,0
w=1200_h=1000_n=3.000000_I=500_N=10500,721.74,1.66366,1257.4,361.705,80905,23327,0
w=1200_h=1200_n=3.000000_I=200_N=10200,384.22,2.77959,3280.44,106.716,203026,6837,0
w=1200_h=1200_n=3.000000_I=500_N=10500,689.32,1.9737,1226.1,327.952,85745,22752,0
