w=1000_h=1000_n=3.000000_I=200_N=10200,411.6,45.3454,2627.66,784.211,35968,16196,0
w=1000_h=1000_n=3.000000_I=500_N=10500,673.78,89.4959,1572.16,791.637,19897,12188,0
w=1000_h=1200_n=3.000000_I=200_N=10200,378.54,46.3902,3195.32,703.665,37798,14281,0
w=1000_h=1200_n=3.000000_I=500_N=10500,702.12,82.6733,1312.82,718.587,13619,4886,0
w=1200_h=1000_n=3.000000_I=200_N=10200,439.08,50.0358,1805.06,557.304,17544,8257,0
w=1200_h=1000_n=3.000000_I=500_N=10500,473.16,167.658,2733.8,586.194,31064,11966,0
w=1200_h=1200_n=3.000000_I=200_N=10200,367.6,38.5375,3308,939.242,39504,17702,0
w=1200_h=1200_n=3.000000_I=500_N=10500,665,84.6108,1434.56,906.621,12047,7018,0
