w=1000_h=1000_n=3.000000_I=200_N=10200,438.24,2.52789,2547.5,202.898,183983,29583,0
w=1000_h=1000_n=3.000000_I=500_N=10500,701.92,2.98185,1038.14,96.3311,73396,8384,0
w=1000_h=1200_n=3.000000_I=200_N=10200,403.46,11.5055,2930.06,233.28,189883,20162,0
w=1000_h=1200_n=3.000000_I=500_N=10500,724.38,2.24872,970.78,33.3591,65241,4714,0
w=1200_h=1000_n=3.000000_I=200_N=10200,454.24,7.63601,2320.7,89.333,145837,6042,0
w=1200_h=1000_n=3.000000_I=500_N=10500,722.4,1.26168,997.18,125.501,64293,8073,0
w=1200_h=1200_n=3.000000_I=200_N=10200,385.92,1.84988,3292.74,268.212,204773,16949,0
w=1200_h=1200_n=3.000000_I=500_N=10500,688.94,1.36142,1063.36,22.8337,71998,3431,0
