w=1000_h=1000_n=3.000000_I=200_N=10200,439.76,2.57587,2506.56,88.8018,228320,23511,0
w=1000_h=1000_n=3.000000_I=500_N=10500,701.98,2.73667,1026.78,12.2696,145167,30017,0
w=1000_h=1200_n=3.000000_I=200_N=10200,405.94,3.48999,2864.96,69.3883,266013,34405,0
w=1000_h=1200_n=3.000000_I=500_N=10500,725.64,2.95379,967.22,9.80897,145572,26049,0
w=1200_h=1000_n=3.000000_I=200_N=10200,457.24,7.21552,2269.66,85.8598,230112,28404,0
w=1200_h=1000_n=3.000000_I=500_N=10500,723,1.51186,981.7,11.7078,148902,28991,0
w=1200_h=1200_n=3.000000_I=200_N=10200,385.26,2.79803,3193.48,73.0823,287643,29877,0
w=1200_h=1200_n=3.000000_I=500_N=10500,689.26,1.42585,1060.9,11.6851,145789,22510,0
