w=1000_h=1000_n=3.000000_I=200_N=10200,441.24,2.105,2607.62,60.595,191805,5688,0
w=1000_h=1000_n=3.000000_I=500_N=10500,702.52,3.37603,1337.4,300.287,94548,20081,0
w=1000_h=1200_n=3.000000_I=200_N=10200,409.38,3.69716,2953.66,106.797,188596,7752,0
w=1000_h=1200_n=3.000000_I=500_N=10500,723.54,3.01161,1387.54,365.432,97176,23952,0
w=1200_h=1000_n=3.000000_I=200_N=10200,453.76,7.06691,2650.58,236.651,171765,15193,0
w=1200_h=1000_n=3.000000_I=500_N=10500,721.02,1.42127,1056.84,27.3476,71137,2775,0
w=1200_h=1200_n=3.000000_I=200_N=10200,384.9,2.42647,3472.04,204.527,222064,14155,0
w=1200_h=1200_n=3.000000_I=500_N=10500,689.4,2.01018,1379.04,310.361,94889,20296,0
