w=1000_h=1000_n=3.000000_I=200_N=10200,437.04,19.7018,55.5,23.414,7328,3128,0
w=1000_h=1000_n=3.000000_I=500_N=10500,655.98,135.642,26.54,3.81838,3885,588,3
w=1000_h=1200_n=3.000000_I=200_N=10200,407.48,17.9935,42.5,14.472,5518,1830,0
w=1000_h=1200_n=3.000000_I=500_N=10500,686.12,128.067,27.04,7.35391,3922,918,1
w=1200_h=1000_n=3.000000_I=200_N=10200,439.98,43.8013,75,26.6113,8960,3165,0
w=1200_h=1000_n=3.000000_I=500_N=10500,672.66,148.353,26,0,3602,214,5
w=1200_h=1200_n=3.000000_I=200_N=10200,380.38,28.977,71.5,19.6201,8565,2304,0
w=1200_h=1200_n=3.000000_I=500_N=10500,613.98,173.323,26.52,3.67695,3999,869,5
