w=1000_h=1000_n=3.000000_I=200_N=10200,422.94,49.7801,5,0,1065,217,0
w=1000_h=1000_n=3.000000_I=500_N=10500,653.34,146.697,1.04,0.282843,633,146,4
w=1000_h=1200_n=3.000000_I=200_N=10200,385.86,50.0832,4,0,1125,227,0
w=1000_h=1200_n=3.000000_I=500_N=10500,665.66,157.332,1.04,0.282843,650,175,3
w=1200_h=1000_n=3.000000_I=200_N=10200,435.44,49.0694,9,0,1680,347,0
w=1200_h=1000_n=3.000000_I=500_N=10500,676.74,138.162,1.04,0.282843,639,195,1
w=1200_h=1200_n=3.000000_I=200_N=10200,383.82,15.5913,7.02,0.141421,1469,295,0
w=1200_h=1200_n=3.000000_I=500_N=10500,558.36,226.703,1.02,0.141421,744,252,11
