w=1000_h=1000_n=3.000000_I=200_N=10200,439.9,3.56428,2549.3,245.341,253743,37941,0
w=1000_h=1000_n=3.000000_I=500_N=10500,703.02,3.43743,1086.74,271.588,170268,43657,0
w=1000_h=1200_n=3.000000_I=200_N=10200,405.52,11.1323,2914.84,243.297,274881,35473,0
w=1000_h=1200_n=3.000000_I=500_N=10500,724.82,3.04182,1018.24,190.674,151110,33672,0
w=1200_h=1000_n=3.000000_I=200_N=10200,457.8,6.91051,2312.72,151.232,226208,30338,0
w=1200_h=1000_n=3.000000_I=500_N=10500,722.54,1.43157,1079.04,255.909,159144,38331,0
w=1200_h=1200_n=3.000000_I=200_N=10200,385.76,1.76774,3232.6,117.046,285243,28077,0
w=1200_h=1200_n=3.000000_I=500_N=10500,689.64,1.4535,1076.24,69.5981,156569,28128,0
