w=1000_h=1000_n=3.000000_I=200_N=10200,400.96,52.9705,2697.62,739.595,32703,12816,0
w=1000_h=1000_n=3.000000_I=500_N=10500,623.02,125.945,1943.86,758.609,23010,8815,0
w=1000_h=1200_n=3.000000_I=200_N=10200,366.4,52.8984,3377.24,900.821,35246,12609,0
w=1000_h=1200_n=3.000000_I=500_N=10500,687.7,109.302,1613.7,811.306,10828,5076,0
w=1200_h=1000_n=3.000000_I=200_N=10200,442.88,35.8697,2136.34,580.478,18579,7430,0
w=1200_h=1000_n=3.000000_I=500_N=10500,409,108.128,2943.92,700.263,26831,7734,0
w=1200_h=1200_n=3.000000_I=200_N=10200,362.74,43.4792,3363.48,1042.76,36101,15415,0
w=1200_h=1200_n=3.000000_I=500_N=10500,645.7,112.117,1751.22,1116.36,14045,8352,0
