w=1000_h=1000_n=3.000000_I=200_N=10200,433.2,29.1834,5,0,1464,193,0
w=1000_h=1000_n=3.000000_I=500_N=10500,652.48,147.19,1.04,0.282843,746,166,3
w=1000_h=1200_n=3.000000_I=200_N=10200,395.08,35.6043,4,0,1055,212,0
w=1000_h=1200_n=3.000000_I=500_N=10500,685.78,126.893,1.04,0.282843,713,238,3
w=1200_h=1000_n=3.000000_I=200_N=10200,439.96,41.8803,9,0,1581,193,0
w=1200_h=1000_n=3.000000_I=500_N=10500,684.22,129.049,1.04,0.282843,550,150,2
w=1200_h=1200_n=3.000000_I=200_N=10200,376.48,38.6133,7.04,0.282843,1432,226,0
w=1200_h=1200_n=3.000000_I=500_N=10500,587.24,205.78,1.02,0.141421,639,196,10
