LePoint1,86.55,75.23,0.5,9223,3.09553,0,0,0
LePoint2,66.8,146.35,0.505,7728,1.50657,0,0,0
LePoint3,38.47,156.54,0.315,5248,2.58607,0,0,0
CapitalRegion,35.97,2381.66,0.405,46239,9.75183,0,0,0
