adam,133.24,1,0.8,4401,0.812641,0,0,0
Brussels,1602.22,6.07,0.6,22246,1.59919,0,0,0
boat,304.86,4.26,0.6,6879,1.12931,0,0,0
BostonLib,412,1,0.8,6080,0.426114,0,0,0
city,40,1,0.21,1379,0.573036,0,0,0
Boston,730,1,0.8,13134,0.623297,0,0,0
Eiffel,359.39,1,0.8,8005,0.471684,0,0,0
WhiteBoard,176,1,0.6,4690,0.659606,0,0,0
BruggeSquare,54.04,28.85,0.4,3413,3.24477,0,0,0
ExtremeZoom,132.33,76.74,0.6,5988,0.727604,0,0,0
BruggeTower,183.76,6.14,1.01,6313,2.22635,0,0,0
graf,212.18,12.8,0.8,6918,1.64263,0,0,0
