adam,133.33,5.24,0.8,5702,0.811007,0,0,0
Brussels,1601.55,44.81,0.6,36194,1.60792,0,0,0
boat,304.75,8.04,0.81,9981,1.13293,0,0,0
CapitalRegion,2.08,10000.1,0,71418,-nan,63,83,86
BostonLib,412,1.29,0.6,8563,0.425384,0,0,0
city,39.72,10.91,0.41,3129,0.585597,0,0,0
Boston,730,2.73,1,19728,0.623941,0,0,0
Eiffel,359.31,1.44,1,12336,0.470744,0,0,0
WhiteBoard,175.66,4.72,1,8273,0.675812,0,0,0
BruggeSquare,52.26,48.09,0.61,5593,4.01034,0,0,0
ExtremeZoom,131.64,553.99,0.01,9656,0.733537,0,0,0
BruggeTower,183.17,10.32,1.41,8935,2.32199,0,0,0
graf,209.44,14.34,1.8,13636,1.79803,0,0,0
