adam,133.28,27.96,1,6600,0.812362,0,0,0
Brussels,1602.19,9,0.8,40816,1.59997,0,0,0
boat,304.36,10.04,0.81,10135,1.13892,0,0,0
BostonLib,412,6.16,0.6,8687,0.424917,0,0,0
city,39.24,2.38,0.4,2776,0.579092,0,0,0
Boston,730.03,40.26,1,20164,0.624184,0,0,0
Eiffel,359.4,18.5,1.2,11588,0.47134,0,0,0
WhiteBoard,176,10.17,1,8322,0.668261,0,0,0
BruggeSquare,56.84,535.98,1,16494,4.02895,0,0,0
ExtremeZoom,131.67,780.22,0.42,21392,0.725138,0,0,0
BruggeTower,183.45,12.6,1,8043,2.2904,0,0,0
graf,209.66,39.93,0.8,11122,1.75244,0,0,0
