booksh,10,3,0,88,0,0
box,10,12,0,174,0,0
castle,12,9,0,130,0,0
corr,13,1,0,75,0,0
graff,10,1,0,91,0,0
head,14,4,0,113,0,0
kampa,11,20,0,215,0,0
Kyoto,9.17,5.7,0,123,0,0
leafs,9,20,0,263,0,0
plant,8,12,0,139,0,0
rotunda,10,4,0,101,0,0
shout,11,1,0,48,0,0
valbonne,10,8,0,134,0,0
wall,13,3,0,58,0,0
wash,7,15,0,192,0,0
zoom,9,38,0,401,0,0
