booksh,10,2,0,98,0,0
box,9,20,0,751,0,0
castle,12,8,0,128,0,0
corr,13,2,0,72,0,0
graff,10,1,0,82,0,0
head,14,4,0,102,0,0
kampa,11,4,0,109,0,0
Kyoto,10,6,0,149,0,0
leafs,10,10,0,117,0,0
plant,8,4,0,146,0,0
rotunda,10,4,0,219,0,0
shout,11,1,0,70,0,0
valbonne,9,9,0,217,0,0
wall,13,6,0,124,0,0
wash,9,13,0,208,0,0
zoom,9,37,0,513,0,0
