booksh,9,4,0.11,1312,0,0
box,10,4,0.34,1314,0,0
castle,12,1,0.16,1207,0,0
corr,13,3,0.61,2214,0,0
graff,10,1,0.26,1414,0,0
head,14,1,0.51,2169,0,0
kampa,11,4,0.04,758,0,0
Kyoto,10,1,0.22,1024,0,0
leafs,10,3,0.07,1422,0,0
plant,8,4,0.06,830,0,0
rotunda,10,6,0.36,1139,0,0
shout,10,4,0.38,1356,0,0
valbonne,7,13,0.22,1651,0,0
wall,11,5,0.12,1419,0,0
wash,9,3,0.06,814,0,0
zoom,13,1,0.11,753,0,0
