booksh,9,4.18,0.35,1733,0,0
box,11,6,0.37,2035,0,0
castle,11.99,2.77,0.6,1689,0,0
corr,13,1,0.75,2698,0,0
graff,10,1,0.3,1810,0,0
head,14,1,0.7,2656,0,0
kampa,12,1,0,1020,0,0
Kyoto,10,1.07,0.35,1101,0,0
leafs,11,9,0.1,804,0,0
plant,8,10.39,0.05,709,0,0
rotunda,10,3,0.05,960,0,0
shout,10,5,0.24,3218,0,0
valbonne,8,12,0,1154,0,0
wall,11,4,0.05,1267,0,0
wash,9,12,0.05,1384,0,0
zoom,13,1.78,0.2,1522,0,0
